"ID_CARGO";"ID_ENTIDAD";"ORDEN";"CARGO";"FECHA_INI";"FECHA_FIN";"NOMBRE";"EDIFICIO";"DIRECCION";"CP";"LOCALIDAD";"PROVINCIA";"TELEFONO";"BIOGRAFIA";"FOTO_PATH";"FOTO_NOMBRE";"EMAIL";"PUBLICADO";"COOR_X";"COOR_Y";"PAGINA_WEB";"PAGINA_WEB_TITULO";"RNUM";
"575";"575";"1";"SECRETARIO GENERAL TÉCNICO";"";"";"Javier Rincón Gimeno";"Edificio de la Plaza  San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714662   ";"<br/>Nacido en Calatayud (Zaragoza) en 1968, es arquitecto especialista en Urbanismo por la Escuela Técnica Superior de Arquitectura de Navarra y funcionario del Cuerpo de Funcionarios Superiores de la Administración de la Comunidad Autónoma de Aragón, Escala Facultativa Superior, Arquitectos, desde 1994. <br/><br/>Ha trabajado como arquitecto en el Servicio Provincial de Urbanismo, Arquitectura y Vivienda de Zaragoza y en la Dirección General de Turismo. También ha sido Jefe de Gabinete del Departamento de Economía, Hacienda y Fomento, y Jefe del Servicio de Gestión de Infraestructuras Turísticas.<br/><br/> Ha participado en el Consejo de Ordenación del Territorio de Aragón y ha sido miembro del extinto Consejo de Urbanismo de Aragón. <br/><br/>En julio de 2011 fue nombrado Secretario General Técnico de Agricultura, Ganadería y Medio Ambiente.<br/>";"";"";"";"1";"";"";"";"";"670";
"775";"799";"1";"JEFE/A DEL SERVICIO DE GESTIÓN DE PERSONAL DOCENTE";"";"";"Estela Ferrer González";"";"Calle Pablo Ruiz Picasso, 65 D";"50018";"Zaragoza";"Zaragoza";"976715446   ";"";"";"";"";"1";"";"";"";"";"671";
"708";"709";"1";"JEFE/A DEL SERVICIO DE ARQUITECTURA Y REHABILITACIÓN DE LA EDIFICACIÓN ";"";"";"María Teresa Navarro Julián";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714568   ";"";"";"";"";"1";"";"";"";"";"672";
"714";"730";"1";"JEFE/A DEL SERVICIO  DE COORDINACIÓN DE LOS ENTES LOCALES";"";"";"Rogelio Silva Gayoso";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976715519   ";"";"";"";"";"1";"";"";"";"";"673";
"854";"878";"0";"Jefa de Servicio de Programas y Prestaciones en Materia de Juventud";"";"";"María Belén Serrano Valenzuela";"Instituto Aragonés de la Juventud ";"Calle Franco y López, 4";"50005";"Zaragoza";"Zaragoza";"976714961   ";"";"";"";"";"1";"";"";"";"";"674";
"872";"898";"0";"Director de Área Económico Administrativa";"";"";"Eva Hortensia Domingo Gimeno";"SERVICIO ARAGONÉS DE SALUD (SERVICIOS CENTRALES)";"Plaza de la Convivencia, 2";"50071";"Zaragoza";"Zaragoza";"976765871   ";"";"";"";"";"1";"";"";"";"";"675";
"883";"908";"0";"Jefe de Servicio de Farmacia";"";"";"Francisco Javier Armesto Gómez";"SERVICIO ARAGONÉS DE SALUD (SERVICIOS CENTRALES)";"Plaza de la Convivencia, 2";"50071";"Zaragoza";"Zaragoza";"976765842   ";"";"";"";"";"1";"";"";"";"";"676";
"884";"909";"1";"Director de la Inspección Educativa";"";"";"Luis Mariano Mallada Bolea";"";"Calle Pablo Ruiz Picasso, 65 D";"50018";"Zaragoza";"Zaragoza";"976715507   ";"";"";"";"";"1";"";"";"";"";"677";
"885";"910";"1";"Jefe de Área de Informática y Telecomunicaciones";"";"";"José María Ortiz de Zárate Bobadilla";"";"Calle Pablo Ruiz Picasso, 65 D";"50018";"Zaragoza";"Zaragoza";"976715587   ";"";"";"";"";"1";"";"";"";"";"678";
"603";"579";"1";"DIRECTORA GENERAL DE CALIDAD AMBIENTAL";"";"";"Pilar Molinero García";"Edificio de la Plaza  San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714834   ";"Nacida en Zaragoza en 1959, es ingeniero superior Industrial por la Universidad de Zaragoza, especialidad Eléctrica; titulada superior en Diseño Industrial y diplomada en Lengua Inglesa. 
Entre 1984 y 1995 trabajó en Fabersánitas (actual Becton Dickinson), como ingeniero de proyectos. Participó en la venta, construcción y puesta en marcha de fábricas llave-en-mano en varios países: Iraq, Irán, Turquía, India, China, Rusia, Tailandia o Uzbequistán. 
En enero de 1996 ingresa por oposición en el Cuerpo de Funcionarios Superiores de la Administración de la Comunidad Autónoma de Aragón. Ha desempeñado puestos en los departamentos de Agricultura, Ganadería y Medio Ambiente e Industria, Comercio y Turismo.
Entre 1996 y 2007 fue Jefa de Servicio de Medio Ambiente Industrial, Jefa de Servicio de Comercio y Artesanía y Jefa de Gabinete del Consejero de Industria, Comercio y Turismo 
En el periodo 2007-2011 fue Directora General de Energía y Minas, impulsando el Plan Energético de Aragón).</br></br>
Ha desarrollado la actividad docente impartiendo cursos de calidad industrial en el Instituto de Formación y Estudios Sociales (IFES).</br></br>
Desde agosto de 2011 es Directora General de Calidad Ambiental. También ha sido miembro de varias comisiones y consejos de la Administración Autonómica relacionados con las competencias ejercidas, y de ámbito nacional como la Comisión Nacional de la Energía y la Comisión Nacional del Cambio Climático.";"";"";"";"1";"";"";"";"";"679";
"842";"605";"1";"DIRECTORA DEL INSITUTO ARAGONÉS DE GESTIÓN AMBIENTAL";"";"";"Nuria Gayán Margelí";"Edificio Dinamiza";"Calle Pablo Ruiz Picasso, 63 A";"50018";"Zaragoza";"Zaragoza";"976714652   ";"Nacida en Barcelona en 1962, es licenciada en Farmacia y máster en Gestión Medioambiental. Pertenece al Cuerpo de Funcionarios Superiores de la Administración de la Comunidad Autónoma de Aragón, en el que ingresó por oposición en 1989. Ha desempeñado diversos puestos en los departamentos de Agricultura, Ganadería y Medio Ambiente (en materia de medio ambiente), Sanidad (en materia de salud pública y planificación sanitaria) y Presidencia y Justicia (en materia de acción exterior). 
Ha sido asesora de medio ambiente del Justicia de Aragón y ha desempeñado varias jefaturas de servicio en el departamento competente en materia de medio ambiente: protección ambiental, prevención ambiental y control ambiental.
Ha ejercido como profesora asociada de la Universidad de Zaragoza y como profesora en diversos másteres en la Universidad Politécnica de Madrid, el Centro Universitario Villanueva y la Universidad San Jorge. Ha impartido ponencias y cursos en distintas universidades y en el Instituto Aragonés de Administración Pública.
";"";"";"";"1";"";"";"";"";"680";
"816";"845";"1";"DIRECTOR GENERAL DE INDUSTRIA Y DE LA PEQUEÑA Y MEDIANA EMPRESA";"";"";"Carlos Javier Navarro Espada";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714714   ";"Nacido en Alcorisa (Teruel) en 1960, es ingeniero Industrial, especialidad Mecánica. Posee postgrados en Ingeniería y Gestión Medioambiental por la EOI, Programa de Dirección Avanzada de Empresas (AMP) por el Instituto de Empresa y diplomado en Prevención de Riesgos Mayores de la Industria Química por el CIEMAT.
Inició su carrera profesional en 1985, en el complejo espacial que el INTA  posee junto con la NASA en Robledo de Chavela. En 1987 obtiene plaza, por oposición libre, en el Cuerpo de Funcionarios Superiores de la Administración de la Comunidad Autónoma de Aragón. Entre 1992 y 1997 es Jefe de los  Servicios  Regionales de Energía y Minas.
Entre 1997 y 2001 desempeñó el cargo de Director General de Industria y Comercio del Gobierno de Aragón y en 2001 es designado Director General de Industria, puesto que ocupa ininterrumpidamente hasta la fecha.
Es autor de diversas publicaciones en materia industrial, energética y minera y ponente en numerosos congresos y jornadas. Es Vicepresidente de la Fundación para el Desarrollo de las Nuevas Tecnologías del Hidrógeno en Aragón y de la HyRamp, Asociación Europea de Regiones y Municipalidades del Hidrógeno. Jurado de premios, entre otros del Príncipe de Asturias, y colaborador habitual de varias universidades. 
";"";"";"";"1";"";"";"";"";"681";
"617";"596";"1";"DIRECTOR GENERAL DE SALUD PÚBLICA";"";"";"José Francisco Sancho Cuartero";"Edificio de la Vía Univérsitas";"Vía Univérsitas, 17";"50017";"Zaragoza";"Zaragoza";"976715956   ";"Nacido en Morata de Jalón (Zaragoza) en 1954, es licenciado en Veterinaria por la Facultad de Veterinaria de la Universidad de Zaragoza, en 1982. Es funcionario del Gobierno de Aragón de la Escala Facultativa Superior, especialidad Veterinaria de Administración Sanitaria desde 1989.
Ha sido concejal del Ayuntamiento de Morata de Jalón en las corporaciones 2003-2007 y 2007-2011, y consejero comarcal de la Comarca de Valdejalón entre 2007 y 2011.

";"";"";"";"1";"";"";"";"";"682";
"616";"595";"1";"DIRECTOR GENERAL DE CONSUMO";"";"";"Sergio Larraga Martínez";"Edificio de la Vía Univérsitas";"Vía Univérsitas, 36";"50017";"Zaragoza";"Zaragoza";"976715612   ";"Nacido en Zaragoza en 1971, es licenciado en Derecho, titulado postgrado en Derecho Aragonés, titulado en Derecho de Familia y máster en Práctica Procesal Civil.   
Ha sido Coordinador del Grupo Parlamentario del Partido Aragonés en las Cortes de Aragón, vocal y Secretario del Consejo de Administración de la Corporación Aragonesa de Radio y Televisión (CARTV), así como consejero de la entidad IberCaja en representación de la Comunidad Autónoma de Aragón y vocal en la Junta Municipal del Distrito ACTUR-Rey Fernando de Zaragoza.
Cuenta con publicaciones sobre Derecho Foral Aragonés, a través de diversas instituciones públicas y privadas.";"";"";"";"1";"";"";"";"";"683";
"776";"800";"1";"JEFE/A DEL SERVICIO DE RELACIONES JURÍDICAS, CONTROL PRESUPUESTARIO Y SALUD LABORAL";"";"";"Cristina Nuviala Bugeda";"";"Calle Pablo Ruiz Picasso, 65 D";"50018";"Zaragoza";"Zaragoza";"976714959   ";"";"";"";"";"1";"";"";"";"";"684";
"786";"810";"1";"JEFE/A DEL SERVICIO DE INVESTIGACIÓN Y DIFUSIÓN DEL PATRIMONIO CULTURAL";"";"";"Eva María Alquezar Yañez";"";"";"";"";"";"976715583   ";"";"";"";"";"1";"";"";"";"";"685";
"788";"812";"1";"JEFE/A DEL SERVICIO DE EXTENSIÓN DEL DEPORTE";"";"";"Manuel Edo Hernández ";"";"Calle Pablo Ruiz Picasso, 65 D";"50018";"Zaragoza";"Zaragoza";"976714981   ";"";"";"";"";"1";"";"";"";"";"686";
"705";"706";"1";"JEFE/A DEL SERVICIO DE GESTIÓN E INSPECCIÓN DE TRANSPORTES";"";"";"Ainhoa Larroya Molero";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714547   ";"";"";"";"";"1";"";"";"";"";"687";
"793";"817";"1";"JEFE/A DEL SERVICIO DE GESTIÓN ECONÓMICA, CONTRATACIÓN Y ASUNTOS GENERALES";"";"";"Iván Andrés Martínez";"Edificio de la Vía Univérsitas";"Vía Univérsitas, 36";"50017";"Zaragoza";"Zaragoza";"976715905   ";"";"";"";"";"1";"";"";"";"";"688";
"591";"567";"1";"DIRECTOR GENERAL DE CARRETERAS";"";"";"Miguel Ángel Arminio Pérez";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976714516   ";"Nacido en Madrid en 1966, es ingeniero de Caminos, Canales y Puertos por la Universidad Politécnica de Madrid, especialidad Hidráulica y Energía. 
De 1993 a 2000 desarrolla su actividad profesional en distintas empresas constructoras de ámbito nacional, ocupando los puestos de Jefe de Producción, Jefe de Obra, Jefe de Grupo de Obras y Delegado de zona. Destacar en este período la realización de la nueva planta de sulfuración de la central térmica de Andorra y el subtramo XII-b de la Línea de Alta Velocidad Madrid-Zaragoza-Barcelona-frontera francesa, entre Terrer y Calatayud.
En el año 2000 ocupa la Dirección técnica de una empresa constructora aragonesa con sede en Zaragoza y en 2002 se integra en una nueva empresa constructora, compartiendo las funciones de Director Técnico y Comercial.
En 2004 es nombrado Director General de una constructora especializada en obra ferroviaria, en Zaragoza, ampliando el ámbito de realización de obras y servicios a todo el territorio nacional. Cargo que ocupa hasta noviembre de 2010. Desde esta fecha hasta agosto de 2011, ejerce como ingeniero autónomo en trabajos de asesoría, asistencia técnica y consultoría.
";"";"";"";"1";"";"";"";"";"689";
"607";"584";"1";"DIRECTORA GENERAL DE NUEVAS TECNOLOGÍAS";"";"";"María Ángeles Rincón Viñegla";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976716288   ";"Nacida en Badajoz en 1961, es licenciada en Ciencias Matemáticas por la Universidad de Zaragoza, especialidad: Matemática Aplicada, ramas de Computación e Investigación Operativa. (1984), y máster en Gestión Pública por la Universidad de Zaragoza (2010).
Pertenece al Cuerpo de Funcionarios Superiores de la Administración de la Comunidad Autónoma de Aragón, Escala de Titulados Superiores de Informática desde 1989.
Su trayectoria profesional la ha desarrollado en el seno de la Administración, donde ha ocupado los cargos de Jefa de Sección de Análisis y Mantenimiento en el Departamento de Presidencia y Relaciones Institucionales y Jefa de Servicio de Aplicaciones de la Contabilidad y de Control, de la Intervención General.
Ha sido Coordinadora del Grupo de Trabajo de Financiera Sector Público en AUSAPE, Asociación de Usuarios de SAP España.  
Profesora en cuatro ediciones del Máster de Gestión Estratégica Innovadora organizado por la Confederación Regional de Empresarios de Aragón y  presidenta y vocal titular de tribunales en diferentes oposiciones y pruebas  selectivas de personal en la Comunidad Autónoma de Aragón.
Ha participado como ponente en diverso foros, seminarios y congresos.
";"";"";"";"1";"";"";"";"";"690";
"760";"784";"1";"DIRECTOR DEL SERVICIO PROVINCIAL DE AGRICULTURA, GANADERÍA Y MEDIO AMBIENTE DE ZARAGOZA";"";"";"";"";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714884   ";"";"";"";"";"1";"";"";"";"";"691";
"182";"231";"1";"Jefe de Servicio de Enseñanzas de Régimen Especial ";"";"";"";"";"Calle Alcalde Gómez Laguna, 25";"50009";"Zaragoza";"Zaragoza";"976716522   ";"";"";"";"";"1";"";"";"";"";"692";
"574";"571";"1";"SECRETARIA GENERAL TÉCNICA";"";"";"María Carmen Peña Torre";"Edificio Pignatelli";"Paseo María Agustín, 36";"50071";"Zaragoza";"Zaragoza";"976713277   ";"<br/>Nacida en Zaragoza en el año 1958, es licenciada en Derecho y pertenece al Cuerpo Técnico de Administración General de las Corporaciones Locales, en el que ingresó en el año 1984. <br/><br/>Ha desempeñado puestos de trabajo en la Diputación Provincial de Huesca, la Delegación Territorial del Gobierno de Aragón en Huesca, la Dirección General de Administración Local y la Dirección General de Vivienda. Ha sido Secretaria General del Instituto Aragonés del Agua y del Instituto Aragonés de la Mujer. Con anterioridad a su nombramiento como Secretaria General Técnica, desempeñaba el puesto de Jefa de Servicio de Gestión Económica, Personal y Asuntos Generales del anterior Departamento de Política Territorial, Justicia e Interior. <br/>";"";"";"";"1";"";"";"";"";"693";
"787";"811";"1";"JEFE/A DEL SERVICIO DE DEPORTE FEDERADO Y TECNIFICACIÓN";"";"";"Andrés Carlos Moreno Sánchez";"";"Calle Pablo Ruiz Picasso, 65 D";"50018";"Zaragoza";"Zaragoza";"976714973   ";"";"";"";"";"1";"";"";"";"";"694";
"732";"756";"1";"JEFE/A DEL SERVICIO DE GESTIÓN ECONÓMICA Y DE PERSONAL";"";"";"Ana María Tricio Galán";"Edificio de la Plaza  San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714614   ";"";"";"";"";"1";"";"";"";"";"695";
"745";"769";"1";"JEFE/A DEL SERVICIO DE RECURSOS AGRÍCOLAS";"";"";"Luis Javier Andreu Lahoz";"Edificio de la Plaza  San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714638   ";"";"";"";"";"1";"";"";"";"";"696";
"750";"774";"1";"JEFE/A DEL SERVICIO DE PLANIFICACIÓN AMBIENTAL";"";"";"Juan Manuel Lorente Ortillés";"Edificio de la Plaza  San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714000   ";"";"";"";"";"1";"";"";"";"";"697";
"752";"776";"1";"JEFE/A DEL SERVICIO DE CAMBIO CLIMÁTICO Y EDUCACIÓN AMBIENTAL";"";"";"Matilde Cabrera Millet";"Edificio de la Plaza  San Pedro Nolasco";"Plaza San Pedro Nolasco, 7";"50071";"Zaragoza";"Zaragoza";"976714126   ";"";"";"";"";"1";"";"";"";"";"698";
"759";"783";"1";"DIRECTOR DEL SERVICIO PROVINCIAL DE AGRICULTURA, GANADERÍA Y MEDIO AMBIENTE DE TERUEL";"";"";"Ana Cecilia Oliván Villobas";"";"Calle San Francisco, 1";"44071";"Teruel";"Teruel";"978641116   ";"";"";"";"";"1";"";"";"";"";"699";
"806";"830";"1";"JEFE/A DEL SERVICIO DE ATENCIÓN AL USUARIO DE LOS SISTEMAS DE SALUD Y DE SERVICIOS SOCIALES";"";"";"María Mercedes Febrel Bordejé";"";"Vía Univérsitas, 36";"50017";"Zaragoza";"Zaragoza";"976713578   ";"";"";"";"";"1";"";"";"";"";"700";
"813";"837";"1";"DIRECTOR DEL SERVICIO PROVINCIAL DE SANIDAD, BIENESTAR SOCIAL Y FAMILIA DE TERUEL";"";"";"José Luis Méndez Solano";"Edificio de la Calle Joaquín Arnau";"Calle Joaquín Arnau, 22";"44001";"Teruel";"Teruel";"978654011   ";"";"";"";"";"1";"";"";"";"";"701";
"857";"882";"0";"JEFE/A DE SERVICIO DE ATENCION A LA DEPENDENCIA";"";"";"María Paz Bendicho Hernández";"SERVICIOS CENTRALES DEL INSTITUTO ARAGONES DE SERVICIOS SOCIALES";"Paseo María Agustín, 16";"50071";"Zaragoza";"Zaragoza";"976713131   ";"";"";"";"";"1";"";"";"";"";"702";
"841";"604";"1";"DIRECTOR DEL INSTITUTO ARAGONÉS DEL AGUA";"";"";"Alfredo Cajal Gavín";"";"Avenida de Ranillas, 101";"50018";"Zaragoza";"Zaragoza";"976716653   ";"Nacido en Alcubierre (Huesca) en 1947, es licenciado en Veterinaria por la Universidad de Zaragoza. Pertenece al Cuerpo de Funcionarios Superiores de la Administración General del Estado (Veterinario), transferido a Aragón. 
Ha trabajado en el Cuerpo Facultativo Técnico Superior de Administración Sanitaria Veterinaria del Gobierno de Aragón, en el municipio de Sariñena, hasta su nombramiento como Director del Instituto Aragonés del Agua (2002-2007). Entre 2007 y 2011 ejerció como Director General de Ordenación del Territorio. En 2012 fue nombrado de nuevo para ejercer la Dirección del IAA.
Ha sido diputado provincial en la Diputación de Huesca (1991-1999), institución en la que ejerció de Presidente de la Comisión de Desarrollo y Medio Ambiente entre 1995 y 1999.  Asimismo, ha sido Director Técnico y Presidente del Comité Organizador de la Feria de los Monegros (FEMOGA) durante diez años, así como Coordinador de la Oficina Comarcal de Sariñena.


";"";"";"";"1";"";"";"";"";"703";
